B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDMI,NDWI,NBR,hls_image_count,hls_valid_image_count,landslide_target,record_id
0.0724360542839781,0.0922689791371278,0.1016588667206805,0.1130622392140975,0.1239181891837148,0.1300034585780838,0.1398626038079805,0.1430439639457159,0.1862464249544257,0.156440723111201,0.15817946538532,-0.1422340906121896,-0.2050286482650102,-0.055949825051213,401,12,0,BG-0117
0.0320354969163886,0.0624766403801435,0.0475900313416236,0.097084991406329,0.2524259933272673,0.3069223789303406,0.3018483419270043,0.3402766201597413,0.2325880598523912,0.1155761854210899,0.7276198896161914,0.1295949936119852,-0.6570279645139899,0.4462415222442841,370,14,0,BG-0118
0.0241040311173974,0.0532610729440291,0.0373580975954738,0.0873475550616286,0.2514270054556477,0.3103737623762378,0.3066159931299251,0.3448525459688826,0.2185562234794909,0.1009157405536472,0.7827853980705919,0.1676778909192116,-0.7040040726958465,0.5047465892214265,370,14,0,BG-0119
0.0228485649087221,0.0527396754563894,0.0383121095334685,0.0661435496957403,0.1533040365111562,0.1962019979716024,0.1865669269776876,0.2052820740365111,0.1003264908722109,0.068944401622718,0.6592647306938466,0.300600957497733,-0.559229248838482,0.460341723395441,367,7,0,BG-0120
0.5782768922889856,0.578395678386868,0.548732338636133,0.5756870503597123,0.619893626507245,0.6264491437835648,0.6396087597527611,0.6211902421724596,0.1640684669166075,0.1967481710406323,0.0764733469538626,0.5917055716595413,-0.0502568623308052,0.5295114710079796,367,8,0,BG-0121
0.6968925685608555,0.7084154965276016,0.703503665027627,0.7114994525269934,0.7264819485983679,0.744518502559943,0.7409121609976176,0.7439284229735897,0.2079352258326152,0.1938214173467835,0.025898702642252,0.561709862473766,-0.0224218894197501,0.5852905644192652,425,38,0,BG-0122
0.012468781970119,0.032072281590276,0.0185418384401114,0.0581066649784755,0.174378495821727,0.2088986528234996,0.2096229475816662,0.2256781615598885,0.1287769207394277,0.0573658951633324,0.8374697624168729,0.2389067916702822,-0.7346055882016622,0.5702749630019357,346,7,0,BG-0123
0.0257653392106196,0.0593747074023407,0.0293632973602877,0.0820974920200638,0.3018550691594467,0.3763818260120585,0.3607111617773723,0.4073016263869889,0.2011452399047474,0.0816232254141966,0.849447731465416,0.2839976929957667,-0.7173210919078059,0.6309433416089046,360,6,0,BG-0124
0.0188636253348834,0.043874806652176,0.0265471869787191,0.05898572006268,0.2079523580852246,0.2651434918869736,0.2524374816761865,0.2894048273770407,0.1508105848455744,0.0662477986149724,0.8096871264882513,0.2520207913386931,-0.7038610386380224,0.5842431219010382,374,12,0,BG-0125
0.0136744222582607,0.0316964828704642,0.0145050121629839,0.04312495438881,0.1755859618893168,0.2316110176363269,0.2161994273261706,0.2486675400364891,0.0977635262517737,0.0377318112710318,0.8742545900278103,0.3772289046356995,-0.7442758709062841,0.7028186726495376,377,18,0,BG-0126
0.5052852375164588,0.5135961055403625,0.4985101995340825,0.5063420794084876,0.5581864326952292,0.5787581282285019,0.557571969006381,0.5870534386711229,0.3087177099159322,0.2375321330902461,0.0559253543253396,0.2872644857087872,-0.0410541207406937,0.4025131238440538,375,19,0,BG-0128
0.6742688197120259,0.6804945092273372,0.6548727844250658,0.6449232407219629,0.6648427195295074,0.6940136838369496,0.6572143226526056,0.6963630906509839,0.3778289495031433,0.2815857787467045,0.0017845905313062,0.2699262732924866,0.0174030297325726,0.4001155766238364,16,16,0,BG-0129
0.0694826937699599,0.1011000354843615,0.0838307345262837,0.1273274902418004,0.2812540274750342,0.3369026866730875,0.33633276727328,0.3593083895169055,0.2388419627921122,0.1539722816444466,0.6009613678140249,0.1694977184934462,-0.5377574116663777,0.3719327101186622,367,11,0,BG-0130
0.3631351251393253,0.3893339953389402,0.3978275863815991,0.4145344817104064,0.4266253673117846,0.4277781842131931,0.4355908856013782,0.4334499645354139,0.3723464535413922,0.3138399533894013,0.0453113297692188,0.0782788825270645,-0.0560740636283276,0.1624578625239558,346,12,0,BG-0131
0.2073737432151371,0.2364069953837567,0.2359666514482829,0.261675812915335,0.3719960990209507,0.4350021965200629,0.3944973824379849,0.4582356465276717,0.2008024045046415,0.1701745193527112,0.251450871848306,0.3253738405117407,-0.2505774133317167,0.3972623082074697,18,17,0,BG-0132
0.0332858193064287,0.0632757706347597,0.0379275654025552,0.085114758669641,0.2729205637801662,0.3660382528898804,0.3602886889069157,0.3961130906509835,0.2197393784222268,0.1008970543500304,0.8095127208289187,0.2423146713087124,-0.7012224741271811,0.5624450416117202,366,9,0,BG-0133
0.8507121726356318,0.8635720834810797,0.8486138544146701,0.8440406159769012,0.867539050706651,0.883049171774479,0.8461332404640093,0.8930609948837445,0.585033833139152,0.419817739729497,-0.0014637074511925,0.1824381039367426,0.0101999115127224,0.3367551409212923,370,14,0,BG-0134
-0.0068865974157588,0.0275535951355459,0.0209743704079047,0.0369762503166962,0.0649480162148467,0.0959535545984291,0.075865670129212,0.0915147504433747,0.0639656650620724,0.0446462477831264,0.5668244190817806,0.0851025633908221,-0.4671477298739743,0.2590567214173369,9,9,0,BG-0135
0.4147165965214744,0.4517151462907558,0.4507102581005019,0.461393093656508,0.5639349576593476,0.6148805689366663,0.5910454692966884,0.6404033264033262,0.5305546473302568,0.3712032300593273,0.1347102852477824,0.0539326102678638,-0.1336167869434157,0.228467172140103,359,7,0,BG-0136
0.450949511862006,0.4522872628863371,0.4288097020587787,0.467891790176539,0.5093815519247304,0.516682037533512,0.538562714350751,0.5144430016692804,0.1485032728008498,0.159985907228489,0.1134547671922755,0.5677175829456899,-0.0870721637446938,0.5419476832785047,355,21,0,BG-0137
0.0309360216961524,0.0588088660211892,0.0319145080346733,0.081362487960663,0.2785093019719166,0.3537205403761341,0.3373518781365639,0.3827889795711461,0.2046356921985095,0.0859062046940741,0.8271464220419251,0.2448694272748821,-0.7031060402200211,0.5940717582069259,360,6,0,BG-0139
0.7290884816223064,0.7461338808618504,0.7414764055766796,0.7729266768060836,0.7927843092522181,0.7852732217997465,0.801470443599493,0.782507442332066,0.1319146615969582,0.1581626615969582,0.038882763884476,0.7173414041802308,-0.0357562730104821,0.6703684757424454,362,7,0,BG-0143
0.0167241798298906,0.0433245392871607,0.0254861533009315,0.0640066778047793,0.2273021618063994,0.3135176285945726,0.3063893428513569,0.3421242304576752,0.191791413527744,0.0797524453219926,0.8464113584979068,0.2300328301649756,-0.7522286560531765,0.5869266276552817,382,5,0,BG-0144
0.6331147005168748,0.6503190736799435,0.6434477399412186,0.6467441522245873,0.703888664234317,0.7250821222256006,0.6997032482010747,0.7350595317725755,0.4796446437620353,0.3402742981656027,0.0418832348384471,0.186593460622324,-0.0365802651709662,0.3456122214284267,363,19,0,BG-0147
0.1253120234901027,0.1487068647800333,0.1448673568571861,0.1549071584063179,0.2633039437047535,0.3224061762770211,0.2949914747127018,0.3429761960208573,0.2284635852781854,0.1552442312560117,0.3413006789467243,0.1270937937550447,-0.3296938413154995,0.3103868520512254,9,9,0,BG-0148
0.7604975234236515,0.7510313395796397,0.7152825626740942,0.6949776804254242,0.7189090098759173,0.7357140187389211,0.7049088478095719,0.7297877639908836,0.2703339225120283,0.130361488984553,-0.0073044483919174,0.4456069181156157,0.0316788369258318,0.687857970666366,414,23,0,BG-0150
0.0211727143653972,0.0563841032402008,0.0449558034582424,0.0995352923279752,0.2269989604989604,0.2754788195324779,0.2736790020790021,0.3080921859946249,0.2091882257492012,0.1054104964251305,0.7178223930531175,0.1335579898844276,-0.658343496552443,0.4438754075695852,12,11,0,BG-0151
0.0308285460813139,0.0618496552772989,0.0365295092770962,0.0870145543952144,0.2901405860285918,0.3645581415390855,0.3455555104937647,0.4019133225185036,0.2191118523775727,0.0921400993612491,0.8087885816669638,0.2239259189219385,-0.696372748930461,0.5789763603442565,8,7,0,BG-0153
0.0078123421733177,0.0233460169362608,0.013922367019928,0.0342960853912073,0.1085974291364535,0.1392364940925917,0.1303050453830941,0.1485081486740023,0.0765059429035039,0.0349227878910805,0.8069386840134939,0.2601365765199845,-0.6961164266116501,0.5772771790436709,368,9,0,BG-0154
